churn,complaints_90d,outages_90d,tenure_months,contract_type,plan_type,autopay,monthly_charge
False,1,1,28,month-to-month,plus,no,75.85
False,0,3,8,one-year,basic,yes,61.9
False,0,4,45,month-to-month,basic,yes,77.51
False,1,3,23,month-to-month,plus,yes,55.13
False,0,2,66,two-year,premium,yes,70.62
False,0,2,36,month-to-month,basic,no,64.08
False,2,1,20,two-year,basic,yes,91.02
False,0,3,40,month-to-month,plus,yes,66.01
False,0,1,24,one-year,plus,yes,91.27
False,0,4,72,month-to-month,premium,yes,62.99
False,0,4,23,month-to-month,plus,yes,72.32
False,0,3,72,month-to-month,plus,no,59.52
False,0,0,54,one-year,basic,yes,65.56
False,0,4,5,one-year,basic,no,39.02
False,0,2,13,month-to-month,basic,yes,76.69
True,2,2,22,month-to-month,basic,yes,52.9
False,1,1,4,two-year,basic,no,51.82
True,2,2,8,month-to-month,premium,yes,49.73
False,0,2,10,one-year,premium,no,47.29
False,1,1,14,month-to-month,plus,yes,70.15
False,1,2,72,month-to-month,basic,no,67.55
False,1,0,41,month-to-month,basic,no,44.29
False,2,1,18,one-year,basic,yes,59.83
False,0,3,22,two-year,premium,no,42.99
False,1,1,29,month-to-month,plus,no,52.18
True,1,0,44,one-year,basic,no,61.18
False,1,2,72,month-to-month,premium,no,56.19
False,0,2,39,month-to-month,plus,no,95.29
False,0,1,16,month-to-month,premium,no,66.63
False,0,0,20,month-to-month,basic,yes,54.67
False,0,0,24,month-to-month,basic,yes,57.08
False,0,0,61,month-to-month,plus,no,38.17
True,0,3,37,one-year,basic,yes,65.63
False,1,2,35,two-year,basic,yes,47.02
False,0,0,9,one-year,premium,yes,34.93
False,1,1,36,one-year,plus,yes,30.54
False,1,3,4,month-to-month,plus,no,56.45
False,1,1,72,month-to-month,premium,yes,37.27
False,0,2,20,two-year,premium,yes,77.59
False,3,2,14,month-to-month,plus,yes,42.47
False,0,3,39,two-year,plus,yes,62.4
False,0,2,20,two-year,plus,yes,67.71
False,1,1,21,two-year,basic,yes,70.29
False,0,1,35,month-to-month,plus,no,59.15
False,1,0,23,two-year,plus,no,60.75
False,0,0,72,month-to-month,plus,yes,53.55
False,0,3,24,two-year,basic,yes,77.33
False,2,1,72,month-to-month,basic,no,25.0
False,1,2,11,month-to-month,premium,yes,75.29
False,3,2,13,month-to-month,basic,no,33.48
False,1,2,23,one-year,basic,yes,55.57
False,1,2,39,two-year,basic,yes,94.44
False,2,1,39,one-year,plus,yes,85.24
False,0,3,42,month-to-month,basic,no,81.84
False,0,0,10,month-to-month,basic,no,48.16
False,2,2,57,two-year,premium,yes,55.6
False,1,3,58,two-year,basic,yes,25.0
False,0,0,21,two-year,basic,no,64.02
False,0,2,63,two-year,plus,yes,70.18
False,0,0,23,one-year,basic,yes,51.65
False,1,1,14,month-to-month,basic,no,77.47
False,1,1,7,month-to-month,basic,yes,74.23
False,0,4,38,two-year,basic,yes,70.56
False,1,2,51,month-to-month,basic,no,59.8
False,0,1,27,month-to-month,premium,yes,67.45
True,0,1,4,two-year,plus,yes,86.94
False,0,1,5,one-year,plus,yes,46.06
True,3,2,37,one-year,plus,no,90.76
False,0,0,54,one-year,plus,yes,50.61
False,1,2,21,month-to-month,basic,yes,56.3
False,0,1,34,month-to-month,basic,yes,29.01
False,1,3,44,one-year,plus,yes,63.85
False,3,1,24,month-to-month,basic,yes,51.0
False,2,5,13,two-year,basic,no,58.74
False,1,1,26,two-year,basic,no,62.26
False,0,4,34,month-to-month,basic,yes,90.86
False,0,1,15,one-year,plus,yes,69.34
False,2,1,24,month-to-month,plus,yes,56.78
False,2,3,11,month-to-month,plus,no,57.47
False,1,0,28,month-to-month,basic,yes,39.04
False,1,0,27,month-to-month,basic,no,57.09
False,1,2,24,month-to-month,premium,yes,60.82
False,0,0,21,one-year,premium,yes,103.94
False,0,0,30,month-to-month,plus,no,77.2
False,0,5,17,month-to-month,basic,no,52.66
False,1,2,24,one-year,basic,yes,68.14
False,1,1,45,two-year,plus,yes,72.75
False,1,2,28,one-year,basic,yes,53.05
False,0,0,41,one-year,plus,yes,84.31
False,0,0,19,two-year,plus,no,96.15
False,0,2,66,two-year,plus,no,64.75
False,0,0,39,month-to-month,plus,yes,68.4
False,1,1,54,month-to-month,basic,yes,53.62
True,1,1,12,month-to-month,premium,no,79.14
False,0,1,38,month-to-month,plus,yes,61.88
False,2,1,21,month-to-month,premium,yes,56.22
False,1,3,11,two-year,basic,no,82.11
False,0,2,20,month-to-month,basic,yes,55.86
False,1,4,8,month-to-month,basic,yes,79.89
False,2,0,18,two-year,plus,yes,72.83
False,0,0,23,month-to-month,basic,no,40.9
False,0,0,5,one-year,premium,yes,90.32
False,0,1,8,one-year,basic,yes,65.9
False,0,0,18,month-to-month,premium,no,39.48
False,1,2,6,one-year,premium,yes,47.55
False,0,0,72,month-to-month,basic,yes,84.13
False,0,1,68,two-year,basic,yes,42.67
False,0,2,23,month-to-month,plus,no,77.36
False,0,1,19,month-to-month,basic,yes,66.05
False,2,1,66,one-year,basic,yes,49.62
False,1,3,47,month-to-month,plus,no,57.39
False,1,1,24,month-to-month,plus,no,35.73
False,0,1,6,one-year,plus,no,25.0
False,1,2,39,month-to-month,basic,yes,76.56
True,0,3,29,month-to-month,plus,yes,62.93
False,1,1,11,one-year,plus,no,41.11
False,0,0,37,month-to-month,basic,no,42.38
False,1,0,50,month-to-month,premium,no,26.73
False,2,0,24,month-to-month,premium,yes,82.65
False,2,1,10,month-to-month,premium,yes,58.39
False,1,1,49,month-to-month,basic,no,63.75
False,1,1,66,month-to-month,plus,yes,74.4
False,0,2,41,one-year,basic,no,56.29
False,1,1,55,month-to-month,basic,no,68.62
False,1,1,9,month-to-month,basic,no,77.12
False,1,2,39,month-to-month,basic,yes,57.79
False,0,2,66,one-year,basic,yes,57.88
False,1,0,62,month-to-month,plus,yes,79.08
False,0,0,17,month-to-month,premium,yes,36.63
True,0,2,10,two-year,premium,no,57.06
False,1,2,27,two-year,plus,yes,71.04
False,1,2,10,month-to-month,basic,yes,42.23
True,3,1,72,month-to-month,basic,yes,48.0
False,1,0,10,one-year,basic,yes,87.1
False,0,0,16,two-year,premium,yes,48.98
False,1,2,11,one-year,plus,yes,70.9
False,1,1,21,one-year,plus,no,70.56
False,1,0,8,two-year,basic,no,66.46
False,0,1,59,two-year,basic,yes,76.53
False,0,0,10,month-to-month,premium,no,59.37
False,1,0,15,one-year,plus,yes,58.11
False,1,1,23,month-to-month,plus,yes,93.23
False,1,1,61,one-year,plus,yes,90.54
False,0,1,20,two-year,plus,yes,49.92
False,0,0,32,month-to-month,plus,yes,59.76
False,0,1,42,two-year,plus,yes,49.34
False,0,3,64,month-to-month,basic,yes,51.98
False,0,0,27,month-to-month,premium,yes,25.0
False,0,0,11,month-to-month,basic,yes,75.75
False,0,1,72,month-to-month,plus,no,47.8
False,1,3,3,two-year,premium,yes,86.5
False,2,2,19,month-to-month,basic,yes,60.56
False,0,2,72,one-year,basic,no,79.57
False,2,1,72,month-to-month,plus,yes,72.29
False,1,2,10,two-year,basic,yes,60.28
False,1,1,72,month-to-month,plus,no,41.53
False,0,1,12,one-year,basic,yes,82.36
False,0,1,1,month-to-month,plus,yes,35.33
False,0,2,4,one-year,plus,yes,49.55
False,1,1,22,month-to-month,premium,no,45.88
False,0,0,25,month-to-month,basic,yes,63.68
False,0,2,40,one-year,plus,yes,51.88
False,0,0,55,two-year,plus,no,46.25
False,1,2,34,month-to-month,premium,no,52.78
False,1,0,11,one-year,basic,yes,93.74
False,0,1,72,one-year,plus,yes,57.56
False,2,1,41,month-to-month,plus,yes,52.36
False,1,2,72,month-to-month,premium,no,76.14
False,0,0,30,one-year,plus,yes,77.25
False,0,0,21,month-to-month,basic,yes,43.15
False,1,3,72,month-to-month,premium,yes,69.97
False,0,1,16,month-to-month,basic,yes,89.98
False,0,0,21,one-year,premium,no,60.09
False,0,4,72,one-year,plus,yes,66.7
False,0,0,28,two-year,premium,yes,74.61
False,1,4,14,month-to-month,basic,yes,54.03
False,0,1,72,one-year,basic,yes,27.58
False,2,2,18,month-to-month,basic,no,44.78
False,0,2,69,month-to-month,basic,no,80.99
False,0,3,72,month-to-month,basic,yes,98.09
False,0,2,13,one-year,plus,yes,71.11
False,2,2,19,month-to-month,basic,no,60.07
False,1,4,10,month-to-month,plus,yes,75.3
False,0,0,53,month-to-month,basic,yes,45.53
False,0,1,14,month-to-month,basic,no,35.03
False,2,2,47,one-year,basic,no,34.37
False,1,0,6,one-year,premium,yes,69.11
False,0,0,26,one-year,plus,no,78.48
False,0,2,33,two-year,plus,yes,30.36
False,0,0,24,two-year,plus,yes,76.7
False,0,1,42,one-year,basic,yes,49.32
False,1,0,72,month-to-month,plus,yes,73.17
False,0,1,72,two-year,basic,yes,64.09
False,0,1,17,month-to-month,plus,no,45.21
False,0,3,25,month-to-month,plus,yes,62.18
False,1,0,12,month-to-month,basic,no,46.79
False,0,0,8,month-to-month,plus,yes,68.64
False,0,2,32,one-year,plus,no,80.1
False,1,0,4,two-year,plus,yes,79.1
False,1,2,26,two-year,plus,no,55.27
False,1,2,22,month-to-month,plus,yes,76.7
False,0,2,13,two-year,plus,no,78.89
False,1,1,9,month-to-month,plus,yes,35.36
False,1,0,26,one-year,premium,yes,68.73
False,0,0,40,one-year,premium,no,57.32
False,0,2,17,month-to-month,basic,yes,41.89
False,1,1,24,month-to-month,basic,no,55.27
False,0,0,40,month-to-month,premium,no,58.74
False,0,3,17,two-year,plus,yes,45.25
False,2,3,17,two-year,basic,yes,45.87
False,0,1,18,one-year,premium,no,55.04
False,0,0,4,month-to-month,premium,yes,42.38
False,1,2,12,two-year,plus,yes,69.14
False,0,2,9,month-to-month,premium,no,71.27
False,0,1,72,one-year,premium,yes,88.63
False,1,1,10,one-year,basic,yes,54.05
False,0,1,39,one-year,basic,yes,96.64
False,1,3,11,one-year,premium,no,54.84
False,0,1,24,month-to-month,plus,yes,52.12
False,2,0,72,month-to-month,basic,yes,77.94
False,0,0,21,one-year,plus,yes,61.5
False,1,3,36,month-to-month,basic,no,66.49
False,0,2,52,month-to-month,basic,yes,34.64
False,0,1,60,two-year,basic,yes,75.4
False,0,2,25,one-year,plus,yes,77.5
False,1,1,72,one-year,basic,no,68.04
True,3,2,46,one-year,plus,yes,75.94
False,0,0,21,two-year,basic,yes,85.97
False,0,2,7,two-year,plus,yes,54.19
False,0,1,7,one-year,plus,yes,77.16
False,0,1,45,one-year,plus,no,38.21
False,0,1,43,one-year,basic,no,59.57
False,0,2,47,month-to-month,basic,yes,63.55
True,1,1,25,month-to-month,plus,no,74.46
False,0,2,10,month-to-month,basic,no,39.76
True,3,1,39,one-year,basic,yes,45.65
True,3,3,9,month-to-month,basic,yes,25.0
False,0,3,34,month-to-month,plus,yes,55.84
False,0,1,29,one-year,plus,yes,51.44
False,0,3,31,month-to-month,plus,no,44.53
False,0,4,33,one-year,plus,no,72.18
False,1,3,11,two-year,premium,yes,93.14
False,0,2,26,two-year,basic,yes,74.17
False,0,0,49,one-year,plus,yes,76.4
False,0,1,14,one-year,basic,no,70.99
False,2,1,28,two-year,basic,no,66.88
False,0,1,36,one-year,premium,yes,60.04
False,0,3,34,two-year,premium,yes,60.95
False,2,2,16,two-year,premium,yes,63.51
False,0,1,72,month-to-month,plus,no,86.65
False,0,0,34,one-year,plus,yes,73.74
False,0,4,72,month-to-month,basic,yes,47.47
False,0,0,11,month-to-month,plus,no,34.71
False,0,0,9,one-year,plus,yes,54.88
False,1,3,24,month-to-month,premium,no,69.0
False,0,2,47,two-year,basic,yes,98.44
False,0,0,24,one-year,plus,yes,68.15
False,0,3,39,month-to-month,plus,yes,59.9
False,0,1,31,one-year,basic,yes,57.18
False,0,1,20,month-to-month,plus,no,33.11
False,1,1,7,month-to-month,basic,yes,66.7
False,1,0,72,month-to-month,premium,no,46.46
False,0,1,31,one-year,premium,yes,37.95
False,0,2,15,month-to-month,plus,yes,62.54
False,0,2,72,month-to-month,plus,no,32.72
True,3,0,20,month-to-month,basic,no,25.0
False,1,0,20,one-year,plus,no,69.12
False,0,1,7,month-to-month,basic,no,68.97
False,1,4,27,two-year,basic,yes,44.67
False,1,3,49,month-to-month,basic,yes,42.0
False,2,2,41,one-year,basic,no,71.39
False,0,1,58,month-to-month,plus,no,42.78
False,2,1,23,two-year,plus,yes,87.06
False,0,2,15,one-year,basic,no,67.66
False,0,3,72,month-to-month,plus,no,66.15
False,1,3,22,one-year,basic,no,72.9
False,1,3,17,month-to-month,basic,yes,25.0
False,1,2,47,two-year,basic,no,62.08
False,1,1,13,month-to-month,basic,yes,73.96
False,0,0,18,month-to-month,basic,no,68.66
False,3,1,24,month-to-month,premium,yes,60.14
False,2,1,30,two-year,premium,yes,38.15
False,0,0,72,month-to-month,basic,yes,78.07
False,0,1,18,two-year,basic,yes,53.39
False,1,1,25,two-year,basic,no,51.56
False,1,1,64,month-to-month,plus,yes,68.88
False,0,0,13,two-year,premium,no,65.84
False,2,4,43,month-to-month,plus,yes,85.83
False,1,1,32,one-year,basic,yes,38.84
False,0,6,56,one-year,basic,no,63.06
False,0,2,30,one-year,basic,yes,72.19
False,0,1,10,month-to-month,premium,no,94.74
False,0,0,24,two-year,basic,yes,70.95
False,0,3,21,month-to-month,plus,yes,80.32
False,0,2,9,one-year,plus,yes,65.98
False,1,1,26,one-year,plus,no,50.11
False,0,1,58,month-to-month,basic,yes,57.59
False,2,1,15,month-to-month,basic,yes,89.18
False,0,4,35,one-year,basic,no,75.04
False,2,2,18,two-year,plus,yes,46.14
False,1,1,39,month-to-month,basic,yes,43.56
False,1,1,29,month-to-month,basic,no,99.13
False,0,1,45,month-to-month,basic,no,78.97
False,0,1,12,month-to-month,basic,no,62.37
False,1,1,3,one-year,basic,no,72.69
False,0,0,49,month-to-month,premium,yes,57.87
False,1,2,25,one-year,plus,no,67.75
False,0,2,38,month-to-month,basic,yes,78.96
False,0,1,65,month-to-month,basic,yes,68.7
False,1,2,69,two-year,basic,no,78.65
False,0,3,31,one-year,plus,yes,87.57
False,0,0,40,one-year,plus,no,35.58
False,0,3,26,month-to-month,premium,yes,61.23
False,1,2,35,month-to-month,basic,no,82.06
False,0,2,29,month-to-month,basic,yes,73.71
False,1,0,45,month-to-month,plus,no,69.61
False,0,0,30,month-to-month,plus,yes,78.76
False,2,3,33,month-to-month,premium,yes,56.67
False,0,0,45,two-year,plus,yes,77.69
False,2,0,72,one-year,basic,no,79.78
False,0,1,3,month-to-month,plus,yes,51.86
False,3,2,72,month-to-month,basic,yes,25.0
False,3,1,12,month-to-month,basic,no,56.05
False,1,3,12,two-year,basic,yes,47.07
False,0,0,15,one-year,plus,yes,69.69
False,0,1,30,month-to-month,basic,no,69.22
False,0,0,4,one-year,plus,yes,67.69
False,2,1,40,two-year,basic,yes,64.27
False,0,1,12,two-year,basic,no,68.14
False,0,2,19,one-year,basic,no,50.64
False,2,2,6,month-to-month,premium,yes,51.74
False,1,0,21,month-to-month,premium,yes,35.05
False,0,2,21,one-year,basic,no,46.89
False,1,0,72,month-to-month,plus,yes,97.23
False,0,2,47,month-to-month,premium,yes,67.58
False,1,1,72,month-to-month,premium,no,53.67
False,1,2,11,one-year,basic,yes,42.08
False,0,2,14,one-year,plus,yes,60.17
True,1,1,25,month-to-month,basic,yes,63.52
False,2,0,23,month-to-month,premium,no,73.52
False,0,1,18,month-to-month,basic,no,76.72
False,2,2,13,month-to-month,basic,no,25.47
False,2,0,8,month-to-month,plus,no,47.78
False,0,3,27,one-year,basic,yes,72.55
False,0,2,7,one-year,plus,yes,63.03
False,0,0,28,month-to-month,basic,yes,80.1
False,0,1,11,two-year,plus,no,88.0
False,1,2,31,month-to-month,plus,yes,81.0
False,1,2,14,two-year,basic,no,68.52
False,0,0,40,month-to-month,basic,no,69.38
False,1,2,11,month-to-month,basic,yes,25.0
False,1,1,25,one-year,plus,yes,27.16
False,1,1,22,month-to-month,premium,yes,103.67
False,1,0,52,two-year,plus,yes,62.19
False,1,3,13,month-to-month,basic,yes,67.39
False,1,2,21,one-year,basic,no,61.75
True,0,3,20,one-year,basic,yes,63.09
False,0,2,16,month-to-month,basic,no,78.3
False,0,1,22,one-year,basic,yes,61.74
False,0,0,16,two-year,premium,no,82.89
False,1,1,61,month-to-month,plus,no,95.04
False,1,3,19,one-year,premium,yes,68.45
False,0,3,17,two-year,plus,yes,37.35
False,0,0,67,month-to-month,premium,yes,72.81
False,2,1,23,month-to-month,basic,yes,46.67
False,0,0,9,month-to-month,plus,yes,84.66
False,1,0,57,month-to-month,basic,yes,58.16
False,0,6,14,month-to-month,basic,no,25.0
False,0,1,26,month-to-month,basic,yes,48.1
False,0,2,15,two-year,basic,yes,68.86
False,0,3,15,one-year,premium,yes,62.64
False,1,3,71,two-year,plus,yes,82.9
False,0,3,30,month-to-month,premium,no,65.38
False,0,0,47,month-to-month,plus,yes,79.9
False,1,1,38,one-year,basic,yes,52.44
False,1,4,18,two-year,basic,yes,46.13
False,1,0,10,one-year,plus,no,37.73
False,3,1,29,two-year,premium,yes,69.04
False,0,0,12,one-year,premium,yes,64.11
False,0,1,8,one-year,basic,no,65.69
False,0,1,53,two-year,plus,yes,77.49
False,0,3,15,month-to-month,plus,yes,68.34
False,2,2,34,month-to-month,basic,yes,59.32
False,3,2,30,one-year,basic,yes,67.57
False,0,1,48,one-year,premium,yes,77.54
False,1,1,48,month-to-month,basic,yes,48.06
True,0,0,13,month-to-month,premium,yes,101.74
False,1,2,22,two-year,premium,no,64.07
False,1,1,2,month-to-month,plus,yes,65.84
False,1,4,7,month-to-month,basic,yes,59.7
False,0,1,72,one-year,basic,yes,57.23
False,0,2,30,month-to-month,premium,yes,65.01
False,0,2,21,month-to-month,basic,yes,50.34
False,0,0,5,month-to-month,basic,yes,51.65
False,2,1,16,month-to-month,plus,yes,25.0
False,0,1,39,month-to-month,plus,yes,72.23
False,0,2,39,one-year,basic,yes,70.16
True,0,0,51,month-to-month,basic,yes,68.15
False,0,2,44,one-year,basic,no,64.07
False,0,2,28,two-year,basic,yes,55.05
True,0,2,72,month-to-month,premium,yes,49.28
False,0,1,42,one-year,plus,yes,41.23
False,0,0,37,two-year,basic,yes,43.7
False,3,3,44,month-to-month,plus,no,87.29
False,0,0,27,two-year,premium,yes,61.62
False,1,1,30,month-to-month,premium,yes,58.09
False,0,0,32,month-to-month,premium,yes,59.3
False,1,2,63,month-to-month,basic,yes,37.21
False,1,0,10,month-to-month,plus,yes,63.34
False,0,0,19,two-year,plus,yes,50.45
False,0,1,48,month-to-month,basic,yes,25.0
False,0,3,24,two-year,plus,no,84.3
False,0,0,34,month-to-month,basic,yes,71.68
False,0,2,17,one-year,basic,no,61.94
False,0,2,17,month-to-month,basic,yes,47.38
False,1,2,9,month-to-month,plus,yes,86.55
False,2,2,61,one-year,basic,yes,52.56
False,0,1,14,one-year,plus,no,60.81
False,1,1,66,month-to-month,plus,no,50.43
False,0,0,7,month-to-month,plus,yes,39.45
False,0,1,7,month-to-month,plus,no,58.79
True,1,1,72,month-to-month,basic,no,85.94
False,1,2,38,two-year,basic,yes,33.21
False,1,0,19,one-year,premium,no,82.97
False,1,2,8,month-to-month,basic,no,51.72
False,0,2,51,month-to-month,plus,no,53.48
False,0,2,27,month-to-month,plus,no,45.21
False,1,1,18,month-to-month,plus,no,55.95
False,0,0,43,one-year,basic,yes,53.09
False,0,0,12,month-to-month,plus,yes,70.41
False,0,2,44,two-year,basic,yes,76.63
False,0,2,30,two-year,premium,yes,38.04
False,0,0,10,month-to-month,basic,no,64.6
False,1,1,17,month-to-month,basic,no,75.78
False,0,0,11,two-year,basic,no,61.82
False,3,3,40,one-year,plus,yes,39.52
True,1,1,72,month-to-month,plus,yes,54.42
False,0,3,12,month-to-month,plus,yes,52.7
False,0,2,31,two-year,basic,no,95.74
False,1,1,10,month-to-month,basic,yes,54.95
False,0,4,72,one-year,premium,yes,73.59
False,0,2,72,month-to-month,basic,no,63.15
False,1,4,7,month-to-month,plus,yes,85.79
False,1,1,66,two-year,basic,yes,64.68
False,1,1,33,two-year,basic,no,61.79
False,1,1,42,one-year,plus,no,66.0
False,1,0,9,one-year,plus,no,59.75
False,0,1,16,one-year,plus,yes,65.73
False,1,3,10,month-to-month,premium,yes,78.89
True,1,3,38,two-year,basic,no,75.91
False,1,1,26,month-to-month,premium,yes,51.19
False,2,2,21,one-year,premium,yes,64.95
False,0,1,7,one-year,basic,yes,70.46
False,0,1,23,month-to-month,plus,no,25.0
False,0,3,3,one-year,basic,yes,56.44
False,0,0,14,two-year,basic,yes,53.25
False,2,1,63,one-year,premium,yes,72.52
False,1,0,58,two-year,premium,yes,77.99
False,1,1,18,month-to-month,premium,no,50.38
False,0,0,14,one-year,plus,no,57.91
False,0,1,24,one-year,premium,yes,59.56
False,0,2,40,month-to-month,basic,yes,78.56
False,1,1,31,month-to-month,plus,yes,59.95
False,0,3,9,month-to-month,basic,yes,75.76
False,1,1,17,month-to-month,premium,no,61.28
False,2,3,60,month-to-month,basic,yes,62.43
False,1,1,72,month-to-month,basic,yes,29.8
False,3,1,18,month-to-month,basic,yes,73.74
False,0,3,40,month-to-month,basic,no,69.16
False,1,1,58,month-to-month,plus,yes,50.08
False,1,2,24,one-year,basic,yes,66.0
False,1,1,24,month-to-month,basic,no,79.25
False,1,2,22,two-year,plus,yes,47.76
False,0,0,36,two-year,basic,no,54.5
False,1,1,10,two-year,plus,yes,47.91
False,0,0,6,month-to-month,basic,no,30.97
False,2,0,55,month-to-month,plus,yes,69.25
False,0,0,19,one-year,premium,yes,65.28
False,3,2,27,two-year,basic,yes,62.58
False,3,1,48,month-to-month,basic,no,47.47
False,0,1,37,one-year,basic,yes,69.29
False,1,0,13,month-to-month,plus,yes,72.46
False,1,1,36,month-to-month,basic,yes,36.2
False,0,1,72,one-year,plus,yes,63.29
False,0,1,15,one-year,premium,yes,44.97
False,0,1,32,month-to-month,plus,yes,50.67
False,1,1,2,month-to-month,plus,no,51.47
False,1,0,30,month-to-month,plus,yes,65.55
False,0,1,21,two-year,premium,yes,77.55
False,0,3,16,month-to-month,basic,yes,49.8
False,2,2,32,one-year,basic,no,35.33
False,1,4,26,two-year,basic,yes,86.22
False,0,1,7,two-year,premium,yes,46.87
False,0,1,65,two-year,basic,no,64.04
False,1,1,57,one-year,basic,yes,63.61
False,1,1,56,one-year,basic,yes,25.0
False,2,2,49,month-to-month,basic,yes,76.75
False,0,4,1,month-to-month,basic,yes,54.26
